"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","annual_avg_estabs","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_chg","oty_annual_avg_estabs_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"01007","5","22","74","0","2021","A","N",3,0,0,0,0,0,0,"N",4.13,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01009","3","22","74","0","2021","A","",6,73,3351254,336917,3875,884,45960,"",9.13,5.04,4.86,12.74,21.12,0.97,0.97,"",0,0.0,-1,-1.4,19780,0.6,8151,2.5,91,2.4,16,1.8,838,1.9
"01009","5","22","74","0","2021","A","N",2,0,0,0,0,0,0,"N",1.24,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"01011","3","22","74","0","2021","A","N",1,0,0,0,0,0,0,"N",6.66,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01011","5","22","74","0","2021","A","",3,45,3659380,397548,6850,1581,82233,"",8.16,4.23,4.48,3.69,4.10,1.07,1.07,"",0,0.0,-6,-11.8,-753480,-17.1,-142364,-26.4,1663,32.1,-91,-5.4,-4720,-5.4
"01013","3","22","74","0","2021","A","N",2,0,0,0,0,0,0,"N",5.12,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01013","5","22","74","0","2021","A","",5,85,6871461,774429,12963,1558,81000,"",5.23,3.50,4.01,3.06,3.94,1.15,1.15,"",0,0.0,0,0.0,-138741,-2.0,-3653,-0.5,4647,55.9,-30,-1.9,-1554,-1.9
"01015","3","22","74","0","2021","A","N",6,0,0,0,0,0,0,"N",2.97,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01015","5","22","74","0","2021","A","",9,208,22701633,1773645,20389,2096,109011,"",1.82,1.26,1.73,1.23,1.34,1.36,1.36,"",0,0.0,-3,-1.4,-435200,-1.9,-13060,-0.7,8927,77.9,-14,-0.7,-729,-0.7
"01017","3","22","74","0","2021","A","N",2,0,0,0,0,0,0,"N",3.88,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01017","5","22","74","0","2021","A","",6,93,7480032,812363,9066,1540,80072,"",4.76,2.94,3.19,2.66,2.60,1.08,1.08,"",0,0.0,1,1.1,80405,1.1,28312,3.6,4334,91.6,-10,-0.6,-505,-0.6
"01019","1","22","74","0","2021","A","",1,1,103036,0,0,2642,137381,"",154.21,2.39,3.10,0.00,0.00,1.73,1.73,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"01019","3","22","74","0","2021","A","N",6,0,0,0,0,0,0,"N",17.95,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01019","5","22","74","0","2021","A","N",2,0,0,0,0,0,0,"N",2.44,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01021","3","22","74","0","2021","A","N",4,0,0,0,0,0,0,"N",6.22,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01021","5","22","74","0","2021","A","N",7,0,0,0,0,0,0,"N",4.45,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01023","3","22","74","0","2021","A","N",5,0,0,0,0,0,0,"N",18.76,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01023","5","22","74","0","2021","A","N",3,0,0,0,0,0,0,"N",4.60,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01025","3","22","74","0","2021","A","",6,73,4313316,582618,8244,1141,59358,"",11.08,5.31,5.75,21.28,42.39,1.09,1.09,"",0,0.0,3,4.3,174502,4.2,22206,4.0,1649,25.0,5,0.4,302,0.5
"01025","5","22","74","0","2021","A","",7,72,6503236,684980,8933,1733,90114,"",5.28,2.36,2.62,2.33,2.87,1.10,1.11,"",0,0.0,-3,-4.0,-348923,-5.1,-58246,-7.8,2776,45.1,-24,-1.4,-1248,-1.4
"01027","3","22","74","0","2021","A","",6,50,1610063,114576,1317,616,32041,"",33.43,6.91,4.66,7.61,12.10,0.67,0.67,"",0,0.0,1,2.0,84374,5.5,2599,2.3,658,99.8,18,3.0,957,3.1
"01027","5","22","74","0","2021","A","N",3,0,0,0,0,0,0,"N",6.83,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01029","3","22","74","0","2021","A","N",3,0,0,0,0,0,0,"N",15.34,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01029","5","22","74","0","2021","A","N",1,0,0,0,0,0,0,"N",2.09,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01031","3","22","74","0","2021","A","N",4,0,0,0,0,0,0,"N",4.54,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01031","5","22","74","0","2021","A","",4,64,4826850,495583,5565,1448,75321,"",1.85,1.03,1.09,0.74,0.79,1.05,1.05,"",0,0.0,-1,-1.5,67735,1.4,16337,3.4,2737,96.8,29,2.0,1536,2.1
"01033","1","22","74","0","2021","A","",2,37,4764979,0,0,2493,129659,"",94.13,19.65,24.10,0.00,0.00,1.23,1.23,"",0,0.0,1,2.8,359574,8.2,0,0.0,0,0.0,134,5.7,7003,5.7
"01033","3","22","74","0","2021","A","",5,205,16687688,176000,2024,1567,81503,"",4.57,5.13,6.89,2.07,2.79,1.34,1.34,"",0,0.0,2,1.0,966345,6.1,-8000,-4.3,938,86.4,79,5.3,4121,5.3
"01033","5","22","74","0","2021","A","N",2,0,0,0,0,0,0,"N",0.75,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01035","3","22","74","0","2021","A","N",4,0,0,0,0,0,0,"N",19.52,0,0,0,0,0,0,"N",1,33.3,0,0,0,0,0,0,0,0,0,0,0,0
"01035","5","22","74","0","2021","A","",4,16,579867,109804,1241,719,37411,"",7.98,1.31,0.64,0.88,0.88,0.50,0.50,"",0,0.0,0,0.0,3830,0.7,-12919,-10.5,515,70.9,19,2.7,1030,2.8
"01037","3","22","74","0","2021","A","",4,21,917623,92501,1064,834,43352,"",35.09,9.36,8.12,21.70,31.23,0.86,0.86,"",0,0.0,0,0.0,42767,4.9,-5449,-5.6,486,84.1,23,2.8,1190,2.8
"01037","5","22","74","0","2021","A","N",2,0,0,0,0,0,0,"N",7.17,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01039","3","22","74","0","2021","A","N",5,0,0,0,0,0,0,"N",6.70,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01039","5","22","74","0","2021","A","",6,566,53366023,5111756,56250,1815,94370,"",3.29,12.62,16.25,11.63,10.20,1.29,1.29,"",1,20.0,10,1.8,1635476,3.2,288136,6.0,27791,97.7,25,1.4,1302,1.4
"01041","3","22","74","0","2021","A","N",5,0,0,0,0,0,0,"N",22.70,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01041","5","22","74","0","2021","A","N",1,0,0,0,0,0,0,"N",1.86,0,0,0,0,0,0,"N",-1,-50.0,0,0,0,0,0,0,0,0,0,0,0,0
"01043","1","22","74","0","2021","A","",1,1,189187,0,0,2911,151350,"",34.09,0.43,0.87,0.00,0.00,1.63,1.63,"",0,0.0,0,0.0,46236,32.3,0,0.0,0,0.0,162,5.9,8399,5.9
"01043","3","22","74","0","2021","A","N",7,0,0,0,0,0,0,"N",4.63,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01043","5","22","74","0","2021","A","",5,129,10132375,1090786,12103,1507,78343,"",1.35,1.17,1.15,0.95,1.00,0.98,0.98,"",0,0.0,8,6.6,408065,4.2,56075,5.4,5869,94.1,-37,-2.4,-1968,-2.5
"01045","3","22","74","0","2021","A","",5,49,1892632,191639,2204,744,38691,"",6.93,1.66,0.93,3.76,6.29,0.56,0.56,"",0,0.0,0,0.0,104346,5.8,-4730,-2.4,1045,90.2,41,5.8,2133,5.8
"01045","5","22","74","0","2021","A","",6,81,6767366,714988,8185,1615,83980,"",3.40,1.24,1.00,1.31,1.46,0.81,0.81,"",0,0.0,2,2.5,325753,5.1,66911,10.3,4354,113.7,49,3.1,2527,3.1
"01047","3","22","74","0","2021","A","N",2,0,0,0,0,0,0,"N",2.96,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01047","5","22","74","0","2021","A","",5,55,4444913,471899,6623,1552,80694,"",3.02,1.29,1.38,1.16,1.17,1.06,1.06,"",0,0.0,1,1.9,81203,1.9,40146,9.3,3273,97.7,8,0.5,380,0.5
"01049","1","22","74","0","2021","A","",1,1,69903,0,0,1792,93204,"",51.21,0.56,0.44,0.00,0.00,1.04,1.04,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"01049","3","22","74","0","2021","A","N",10,0,0,0,0,0,0,"N",9.93,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01049","5","22","74","0","2021","A","N",2,0,0,0,0,0,0,"N",0.81,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01051","3","22","74","0","2021","A","N",2,0,0,0,0,0,0,"N",1.70,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01051","5","22","74","0","2021","A","",14,114,10554088,911734,10472,1780,92580,"",4.86,1.52,2.02,1.29,1.42,1.32,1.32,"",0,0.0,3,2.7,-63300,-0.6,37250,4.3,5153,96.9,-65,-3.5,-3360,-3.5
"01053","3","22","74","0","2021","A","",4,37,1265519,49643,571,653,33974,"",5.96,1.78,1.13,1.21,2.02,0.63,0.63,"",0,0.0,0,0.0,-23782,-1.8,6795,15.9,318,125.7,-26,-3.8,-1349,-3.8
"01053","5","22","74","0","2021","A","",7,128,9697335,1462777,27365,1452,75515,"",4.26,2.78,2.61,3.33,6.06,0.93,0.94,"",1,16.7,46,56.1,2691458,38.4,691834,89.7,22815,501.4,-201,-12.2,-10447,-12.2
"01055","3","22","74","0","2021","A","N",13,0,0,0,0,0,0,"N",7.67,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01055","5","22","74","0","2021","A","",8,124,13647387,1173579,18051,2112,109838,"",1.93,1.04,1.54,0.92,1.25,1.49,1.49,"",-1,-11.1,-7,-5.3,-503593,-3.6,22533,2.0,6883,61.6,27,1.3,1401,1.3
"01057","3","22","74","0","2021","A","N",4,0,0,0,0,0,0,"N",14.75,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01057","5","22","74","0","2021","A","N",1,0,0,0,0,0,0,"N",1.51,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01059","1","22","74","0","2021","A","",2,5,434850,0,0,1858,96633,"",218.72,5.82,5.97,0.00,0.00,1.14,1.14,"",1,100.0,1,25.0,49495,12.8,0,0.0,0,0.0,5,0.3,294,0.3
"01059","3","22","74","0","2021","A","N",6,0,0,0,0,0,0,"N",12.73,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01059","5","22","74","0","2021","A","N",2,0,0,0,0,0,0,"N",1.73,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01061","3","22","74","0","2021","A","",3,21,960926,124345,1430,883,45941,"",7.15,2.41,2.54,6.98,11.14,1.06,1.06,"",0,0.0,-1,-4.5,10397,1.1,5520,4.6,728,103.7,55,6.6,2898,6.7
"01061","5","22","74","0","2021","A","N",4,0,0,0,0,0,0,"N",3.89,0,0,0,0,0,0,"N",-1,-20.0,0,0,0,0,0,0,0,0,0,0,0,0
"01063","3","22","74","0","2021","A","N",1,0,0,0,0,0,0,"N",7.68,0,0,0,0,0,0,"N",-1,-50.0,0,0,0,0,0,0,0,0,0,0,0,0
"01063","5","22","74","0","2021","A","N",2,0,0,0,0,0,0,"N",6.28,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01065","3","22","74","0","2021","A","N",2,0,0,0,0,0,0,"N",8.68,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01065","5","22","74","0","2021","A","",3,21,1601390,192432,4054,1496,77800,"",5.32,2.19,2.20,2.41,4.87,1.02,1.02,"",0,0.0,3,16.7,114805,7.7,19149,11.1,1474,57.1,-78,-5.0,-4030,-4.9
"01067","3","22","74","0","2021","A","N",2,0,0,0,0,0,0,"N",7.10,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01067","5","22","74","0","2021","A","",6,47,3754238,343520,3933,1544,80305,"",8.70,3.45,3.17,2.54,3.12,0.92,0.92,"",0,0.0,0,0.0,-94722,-2.5,-2772,-0.8,1889,92.4,-39,-2.5,-2026,-2.5
"01069","3","22","74","0","2021","A","N",3,0,0,0,0,0,0,"N",1.21,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01069","5","22","74","0","2021","A","N",7,0,0,0,0,0,0,"N",1.16,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01071","1","22","74","0","2021","A","",4,38,4781623,0,0,2409,125283,"",252.08,31.48,44.72,0.00,0.00,1.41,1.41,"",1,33.3,1,2.7,57942,1.2,0,0.0,0,0.0,-46,-1.9,-2384,-1.9
"01071","3","22","74","0","2021","A","N",6,0,0,0,0,0,0,"N",7.34,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01071","5","22","74","0","2021","A","N",2,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01073","3","22","74","0","2021","A","",15,829,57641126,60801,700,1337,69545,"",0.96,1.40,1.30,0.05,0.08,0.93,0.93,"",0,0.0,-25,-2.9,-4044601,-6.6,17561,40.6,445,174.5,-53,-3.8,-2715,-3.8
"01073","5","22","74","0","2021","A","",43,4703,600422006,40894364,468468,2455,127670,"",1.12,3.58,4.09,3.03,3.27,1.14,1.14,"",2,4.9,67,1.4,13412328,2.3,1320436,3.3,202986,76.5,20,0.8,1043,0.8
"01075","3","22","74","0","2021","A","N",1,0,0,0,0,0,0,"N",4.49,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01075","5","22","74","0","2021","A","N",2,0,0,0,0,0,0,"N",3.67,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"01077","1","22","74","0","2021","A","",1,5,514416,0,0,2083,108298,"",30.67,2.15,2.64,0.00,0.00,1.29,1.29,"",0,0.0,0,0.0,-141244,-21.5,0,0.0,0,0.0,-397,-16.0,-20684,-16.0
"01077","3","22","74","0","2021","A","N",6,0,0,0,0,0,0,"N",3.57,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01077","5","22","74","0","2021","A","N",2,0,0,0,0,0,0,"N",0.49,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01079","1","22","74","0","2021","A","",1,22,2553243,0,0,2207,114752,"",134.39,55.09,75.01,0.00,0.00,1.35,1.35,"",0,0.0,1,4.8,101247,4.1,0,0.0,0,0.0,-65,-2.9,-3416,-2.9
"01079","3","22","74","0","2021","A","N",1,0,0,0,0,0,0,"N",2.61,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01079","5","22","74","0","2021","A","",3,127,12214666,1079125,12410,1853,96368,"",3.20,6.76,8.84,6.69,7.04,1.31,1.31,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01081","3","22","74","0","2021","A","",5,138,9128909,0,0,1271,66072,"",1.79,1.36,1.66,0.00,0.00,1.22,1.22,"",0,0.0,-2,-1.4,21936,0.2,0,0.0,0,0.0,24,1.9,1215,1.9
"01081","5","22","74","0","2021","A","",13,216,25963422,2013347,25526,2312,120201,"",1.90,0.96,1.43,0.97,1.14,1.48,1.48,"",-1,-7.1,11,5.4,1191094,4.8,227996,12.8,11041,76.2,-13,-0.6,-689,-0.6
"01083","1","22","74","0","2021","A","",3,1350,196136001,0,0,2795,145322,"",123.71,651.79,857.44,0.00,0.00,1.32,1.32,"",0,0.0,3,0.2,-5363506,-2.7,0,0.0,0,0.0,-82,-2.9,-4297,-2.9
"01083","3","22","74","0","2021","A","N",3,0,0,0,0,0,0,"N",2.40,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01083","5","22","74","0","2021","A","N",1,0,0,0,0,0,0,"N",0.33,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"01085","3","22","74","0","2021","A","N",3,0,0,0,0,0,0,"N",20.61,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01085","5","22","74","0","2021","A","N",2,0,0,0,0,0,0,"N",5.61,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01087","3","22","74","0","2021","A","N",2,0,0,0,0,0,0,"N",9.62,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01089","3","22","74","0","2021","A","",4,822,63768784,384298,4420,1492,77601,"",0.47,2.30,2.17,0.53,0.86,0.95,0.95,"",0,0.0,22,2.8,2048081,3.3,-6148,-1.6,2117,91.9,7,0.5,402,0.5
"01089","5","22","74","0","2021","A","",3,7,473734,54699,763,1242,64600,"",0.14,0.01,0.00,0.01,0.01,0.53,0.53,"N",1,50.0,0,0,0,0,0,0,0,0,0,0,0,0
"01091","3","22","74","0","2021","A","N",3,0,0,0,0,0,0,"N",7.48,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01091","5","22","74","0","2021","A","N",6,0,0,0,0,0,0,"N",6.11,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01093","1","22","74","0","2021","A","",1,1,105548,0,0,2030,105548,"",103.92,1.18,1.47,0.00,0.00,1.25,1.25,"",0,0.0,0,0.0,49042,86.8,0,0.0,0,0.0,581,40.1,30207,40.1
"01093","3","22","74","0","2021","A","N",6,0,0,0,0,0,0,"N",12.10,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01093","5","22","74","0","2021","A","",4,36,3429456,317976,3657,1853,96378,"",3.30,0.90,1.18,0.78,0.67,1.32,1.32,"",0,0.0,0,0.0,-135839,-3.8,821,0.3,1787,95.6,-43,-2.3,-2202,-2.2
"01095","1","22","74","0","2021","A","",3,32,3873132,0,0,2358,122632,"",90.69,10.48,14.50,0.00,0.00,1.40,1.40,"",0,0.0,2,6.7,235011,6.5,0,0.0,0,0.0,58,2.5,3023,2.5
"01095","3","22","74","0","2021","A","",22,273,17570867,128559,1456,1237,64303,"",12.90,4.22,5.37,0.90,1.53,1.27,1.27,"",0,0.0,4,1.5,573840,3.4,9046,7.6,751,106.5,20,1.6,999,1.6
"01095","5","22","74","0","2021","A","",8,134,11304937,1183074,17039,1621,84313,"",1.92,0.93,1.04,0.77,1.12,1.12,1.12,"",1,14.3,11,8.9,2283644,25.3,129028,12.2,9047,113.2,207,14.6,10770,14.6
"01097","3","22","74","0","2021","A","",11,566,30375837,1145384,13171,1032,53683,"",1.31,1.95,1.63,1.84,2.54,0.83,0.83,"",0,0.0,-44,-7.2,-1059904,-3.4,45892,4.2,6684,103.0,41,4.1,2149,4.2
"01097","5","22","74","0","2021","A","",22,737,97236592,6720369,125539,2537,131936,"",1.07,1.15,1.57,1.01,1.51,1.37,1.37,"",0,0.0,42,6.0,10897426,12.6,531588,8.6,50958,68.3,149,6.2,7767,6.3
"01099","3","22","74","0","2021","A","N",3,0,0,0,0,0,0,"N",8.17,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01099","5","22","74","0","2021","A","",5,31,2041603,261573,2966,1256,65331,"",5.56,1.33,1.01,1.08,1.07,0.75,0.75,"",0,0.0,1,3.3,-27260,-1.3,19238,7.9,1536,107.4,-67,-5.1,-3440,-5.0
"01101","3","22","74","0","2021","A","N",2,0,0,0,0,0,0,"N",0.39,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01101","5","22","74","0","2021","A","",12,463,48718518,3775692,43077,2023,105205,"",0.96,0.97,1.08,0.89,0.89,1.12,1.12,"",0,0.0,-5,-1.1,563231,1.2,195457,5.5,20787,93.3,46,2.3,2382,2.3
"01103","1","22","74","0","2021","A","",1,4,574760,0,0,2763,143690,"",22.73,1.00,1.32,0.00,0.00,1.32,1.32,"",0,0.0,0,0.0,33876,6.3,0,0.0,0,0.0,163,6.3,8469,6.3
"01103","3","22","74","0","2021","A","N",4,0,0,0,0,0,0,"N",1.76,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01103","5","22","74","0","2021","A","",6,79,10165201,737101,8506,2462,127998,"",1.08,0.42,0.58,0.36,0.40,1.36,1.36,"",0,0.0,-6,-7.1,421503,4.3,3673,0.5,-1762,-17.2,249,11.3,12915,11.2
"01105","5","22","74","0","2021","A","N",3,0,0,0,0,0,0,"N",9.76,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01107","3","22","74","0","2021","A","",4,31,1293405,0,0,798,41500,"",15.05,5.10,4.15,0.00,0.00,0.81,0.81,"",0,0.0,0,0.0,55033,4.4,0,0.0,0,0.0,17,2.2,898,2.2
"01107","5","22","74","0","2021","A","N",2,0,0,0,0,0,0,"N",3.08,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01109","3","22","74","0","2021","A","N",2,0,0,0,0,0,0,"N",3.48,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01109","5","22","74","0","2021","A","N",3,0,0,0,0,0,0,"N",2.13,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01111","3","22","74","0","2021","A","N",2,0,0,0,0,0,0,"N",6.12,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01111","5","22","74","0","2021","A","N",2,0,0,0,0,0,0,"N",2.50,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01113","3","22","74","0","2021","A","N",3,0,0,0,0,0,0,"N",3.76,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01113","5","22","74","0","2021","A","",4,47,3971095,368685,4186,1631,84792,"",2.05,0.92,1.02,0.74,0.75,1.11,1.11,"",0,0.0,-1,-2.1,-258193,-6.1,5483,1.5,1919,84.6,-72,-4.2,-3779,-4.3
"01115","3","22","74","0","2021","A","",5,36,1727729,41920,482,914,47552,"",3.83,1.10,0.99,0.59,0.95,0.89,0.89,"",0,0.0,-1,-2.7,76014,4.6,-14165,-25.3,152,46.1,52,6.0,2709,6.0
"01115","5","22","74","0","2021","A","",10,108,13202233,1068758,14886,2362,122811,"",3.13,1.48,2.28,1.41,1.83,1.54,1.54,"",0,0.0,8,8.0,2131181,19.3,209111,24.3,8099,119.3,242,11.4,12560,11.4
"01117","3","22","74","0","2021","A","N",7,0,0,0,0,0,0,"N",1.42,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
