"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","annual_avg_estabs","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_chg","oty_annual_avg_estabs_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"01023","5","81","74","0","2021","A","",23,64,2057138,550162,11883,614,31935,"",0.86,0.62,0.53,0.57,0.71,0.85,0.85,"",0,0.0,-7,-9.9,-180687,-8.1,8741,1.6,4804,67.9,6,1.0,305,1.0
"01025","3","81","74","0","2021","A","N",1,0,0,0,0,0,0,"N",7.38,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01025","5","81","74","0","2021","A","",51,127,4338554,1190416,19734,655,34050,"",0.94,0.55,0.59,0.62,0.72,1.08,1.08,"",0,0.0,3,2.4,366082,9.2,69481,6.2,5616,39.8,39,6.3,2035,6.4
"01027","5","81","74","0","2021","A","",12,39,1119960,326427,7197,558,29027,"",0.67,0.32,0.33,0.31,0.47,1.05,1.05,"",0,0.0,3,8.3,2920,0.3,41387,14.5,3301,84.7,-44,-7.3,-2292,-7.3
"01029","3","81","74","0","2021","A","N",1,0,0,0,0,0,0,"N",20.43,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01029","5","81","74","0","2021","A","",11,54,2672610,485225,6031,961,49955,"",0.56,0.84,1.19,0.90,0.58,1.43,1.43,"",0,0.0,6,12.5,367756,16.0,-2210,-0.5,2001,49.7,41,4.5,2103,4.4
"01031","3","81","74","0","2021","A","N",1,0,0,0,0,0,0,"N",4.53,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01031","5","81","74","0","2021","A","",85,298,10438853,2935860,40971,674,35030,"",0.96,0.63,0.80,0.67,0.65,1.27,1.27,"",2,2.4,-3,-1.0,167143,1.6,-59876,-2.0,9678,30.9,18,2.7,942,2.8
"01033","1","81","74","0","2021","A","",1,460,62521291,0,0,2617,136064,"",48.55,591.44,1816.70,0.00,0.00,3.08,3.08,"",0,0.0,23,5.3,5165767,9.0,0,0.0,0,0.0,93,3.7,4841,3.7
"01033","5","81","74","0","2021","A","",86,479,20005872,4500629,73483,804,41802,"",0.78,0.71,0.85,0.76,0.72,1.20,1.20,"",0,0.0,5,1.1,1375341,7.4,-75308,-1.6,29729,67.9,47,6.2,2463,6.3
"01035","5","81","74","0","2021","A","",16,53,1728754,475244,8310,631,32824,"",0.78,0.57,0.64,0.58,0.66,1.14,1.14,"",2,14.3,9,20.5,350920,25.5,55391,13.2,2988,56.1,32,5.3,1687,5.4
"01037","5","81","74","0","2021","A","N",8,0,0,0,0,0,0,"N",0.70,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01039","3","81","74","0","2021","A","N",2,0,0,0,0,0,0,"N",10.71,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01039","5","81","74","0","2021","A","",61,237,8412592,2286204,39423,682,35471,"",0.82,0.69,0.87,0.79,0.81,1.26,1.26,"",6,10.9,14,6.3,1124576,15.4,138647,6.5,12266,45.2,52,8.3,2728,8.3
"01041","5","81","74","0","2021","A","",20,120,6088594,1735995,92210,976,50774,"",0.91,1.24,2.24,2.12,5.26,1.80,1.80,"",-1,-4.8,-10,-7.7,-323888,-5.1,-192854,-10.0,-2947,-3.1,25,2.6,1320,2.7
"01043","5","81","74","0","2021","A","",135,507,20278866,5093029,85128,770,40031,"",0.89,0.60,0.78,0.68,0.79,1.30,1.30,"",6,4.7,22,4.5,3241312,19.0,-122716,-2.4,24698,40.9,94,13.9,4878,13.9
"01045","5","81","74","0","2021","A","",39,188,5131541,1519376,21143,524,27259,"",0.54,0.38,0.26,0.42,0.43,0.69,0.69,"",2,5.4,6,3.3,658214,14.7,226018,17.5,10129,92.0,52,11.0,2736,11.2
"01047","5","81","74","0","2021","A","",70,422,17678784,4649712,82623,805,41885,"",1.04,1.30,1.86,1.75,1.65,1.43,1.43,"",3,4.5,-8,-1.9,1948287,12.4,341777,7.9,4182,5.3,101,14.3,5260,14.4
"01049","3","81","74","0","2021","A","N",1,0,0,0,0,0,0,"N",3.97,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01049","5","81","74","0","2021","A","",73,237,8786109,2265263,39395,713,37072,"",0.72,0.37,0.46,0.38,0.47,1.25,1.25,"",6,9.0,17,7.7,792055,9.9,63281,2.9,18445,88.0,14,2.0,749,2.1
"01051","3","81","74","0","2021","A","N",1,0,0,0,0,0,0,"N",3.39,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01051","5","81","74","0","2021","A","",103,466,16985982,4550364,66907,700,36425,"",0.87,0.82,1.10,0.98,1.02,1.35,1.35,"",2,2.0,-3,-0.6,1339137,8.6,-124250,-2.7,14951,28.8,58,9.0,3051,9.1
"01053","5","81","74","0","2021","A","",48,163,4957079,1540790,25696,584,30380,"",0.72,0.46,0.45,0.54,0.64,0.98,0.98,"",-1,-2.0,1,0.6,468564,10.4,65980,4.5,8337,48.0,50,9.4,2587,9.3
"01055","5","81","74","0","2021","A","",143,714,28627420,6622115,115826,771,40071,"",0.84,0.78,1.10,0.79,0.90,1.41,1.41,"",12,9.2,57,8.7,3245525,12.8,440675,7.1,29925,34.8,28,3.8,1428,3.7
"01057","5","81","74","0","2021","A","",21,60,1934833,497392,7038,624,32427,"",0.77,0.52,0.66,0.57,0.47,1.27,1.27,"",-1,-4.5,-6,-9.1,161973,9.1,766,0.2,3366,91.7,105,20.2,5463,20.3
"01059","5","81","74","0","2021","A","",35,119,4635491,1082199,14972,746,38818,"",0.74,0.39,0.53,0.40,0.37,1.38,1.38,"",3,9.4,0,0.0,515632,12.5,15429,1.4,4816,47.4,81,12.2,4246,12.3
"01061","5","81","74","0","2021","A","N",30,0,0,0,0,0,0,"N",0.71,0,0,0,0,0,0,"N",3,11.1,0,0,0,0,0,0,0,0,0,0,0,0
"01063","5","81","74","0","2021","A","N",11,0,0,0,0,0,0,"N",0.84,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01065","5","81","74","0","2021","A","",15,29,822071,268204,3891,548,28511,"",0.65,0.40,0.38,0.51,0.53,0.97,0.97,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01067","5","81","74","0","2021","A","N",18,0,0,0,0,0,0,"N",0.64,0,0,0,0,0,0,"N",-1,-5.3,0,0,0,0,0,0,0,0,0,0,0,0
"01069","3","81","74","0","2021","A","N",1,0,0,0,0,0,0,"N",1.62,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01069","5","81","74","0","2021","A","",223,1188,45250820,11432955,187432,733,38093,"",0.90,0.86,0.98,0.95,1.08,1.15,1.15,"",-2,-0.9,104,9.6,4393280,10.8,813476,7.7,63591,51.3,8,1.1,396,1.1
"01071","5","81","74","0","2021","A","",59,176,5635581,1725916,30826,614,31945,"",0.72,0.41,0.44,0.45,0.43,1.08,1.08,"",5,9.3,8,4.8,688866,13.9,254970,17.3,13501,77.9,47,8.3,2471,8.4
"01073","3","81","74","0","2021","A","N",1,0,0,0,0,0,0,"N",0.26,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01073","5","81","74","0","2021","A","",1791,9198,474548839,88038371,1459877,992,51594,"",1.14,0.92,1.10,1.00,1.15,1.20,1.20,"",52,3.0,187,2.1,29761789,6.7,2563719,3.0,437669,42.8,43,4.5,2233,4.5
"01075","5","81","74","0","2021","A","",14,42,920443,356553,9008,419,21786,"",0.63,0.44,0.32,0.45,0.79,0.73,0.73,"",-1,-6.7,7,20.0,318305,52.9,78112,28.1,3741,71.0,83,24.7,4333,24.8
"01077","5","81","74","0","2021","A","",133,594,17814808,5520600,89768,577,29983,"",0.79,0.71,0.77,0.78,0.82,1.08,1.08,"",-2,-1.5,37,6.6,1086586,6.5,356681,6.9,36103,67.3,-1,-0.2,-50,-0.2
"01079","5","81","74","0","2021","A","N",28,0,0,0,0,0,0,"N",0.73,0,0,0,0,0,0,"N",-2,-6.7,0,0,0,0,0,0,0,0,0,0,0,0
"01081","3","81","74","0","2021","A","N",2,0,0,0,0,0,0,"N",2.87,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01081","5","81","74","0","2021","A","",252,1149,43294939,11140527,157786,724,37670,"",0.90,0.67,0.81,0.82,0.79,1.20,1.21,"",6,2.4,69,6.4,3723382,9.4,683052,6.5,53831,51.8,19,2.7,1027,2.8
"01083","5","81","74","0","2021","A","",105,548,21387875,5205578,81559,750,39011,"",0.84,0.74,0.78,0.80,0.64,1.06,1.06,"",4,4.0,28,5.4,1339266,6.7,41459,0.8,23008,39.3,8,1.1,431,1.1
"01085","5","81","74","0","2021","A","N",6,0,0,0,0,0,0,"N",0.41,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01087","5","81","74","0","2021","A","N",24,0,0,0,0,0,0,"N",1.15,0,0,0,0,0,0,"N",1,4.3,0,0,0,0,0,0,0,0,0,0,0,0
"01089","3","81","74","0","2021","A","N",1,0,0,0,0,0,0,"N",0.47,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01089","5","81","74","0","2021","A","",797,3389,122044677,33374759,530234,693,36013,"",0.93,0.56,0.43,0.66,0.73,0.76,0.76,"",65,8.9,175,5.4,13819158,12.8,1171122,3.6,156461,41.9,45,6.9,2335,6.9
"01091","5","81","74","0","2021","A","",38,215,7615802,2631963,49463,683,35505,"",0.95,1.06,1.15,1.51,1.99,1.09,1.09,"",1,2.7,48,28.7,2260304,42.2,730437,38.4,28505,136.0,67,10.9,3468,10.8
"01093","5","81","74","0","2021","A","",40,119,3942979,1100350,16987,636,33088,"",0.81,0.39,0.46,0.41,0.35,1.18,1.18,"",2,5.3,6,5.3,495045,14.4,43115,4.1,6719,65.4,51,8.7,2643,8.7
"01095","3","81","74","0","2021","A","N",3,0,0,0,0,0,0,"N",7.03,0,0,0,0,0,0,"N",-1,-25.0,0,0,0,0,0,0,0,0,0,0,0,0
"01095","5","81","74","0","2021","A","",137,513,18658558,4981515,76297,699,36348,"",0.80,0.47,0.58,0.50,0.56,1.25,1.25,"",5,3.8,-13,-2.5,425454,2.3,-114775,-2.3,17328,29.4,33,5.0,1712,4.9
"01097","3","81","74","0","2021","A","N",2,0,0,0,0,0,0,"N",0.95,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"01097","5","81","74","0","2021","A","",898,5102,228594795,51394531,906638,862,44802,"",1.07,1.04,1.26,1.18,1.23,1.21,1.21,"",11,1.2,89,1.8,15705884,7.4,2122220,4.3,265895,41.5,45,5.5,2334,5.5
"01099","5","81","74","0","2021","A","",27,108,4268782,1220893,34844,764,39710,"",0.73,0.61,0.72,0.77,1.41,1.19,1.19,"",2,8.0,21,24.1,984015,30.0,116510,10.5,14079,67.8,36,4.9,1845,4.9
"01101","1","81","74","0","2021","A","",1,1,41549,0,0,799,41549,"",10.40,0.24,0.22,0.00,0.00,0.91,0.91,"",0,0.0,0,0.0,-878,-2.1,0,0.0,0,0.0,-17,-2.1,-878,-2.1
"01101","2","81","74","0","2021","A","N",3,0,0,0,0,0,0,"N",28.65,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01101","3","81","74","0","2021","A","N",2,0,0,0,0,0,0,"N",1.56,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01101","5","81","74","0","2021","A","",597,3493,161639716,32645669,520854,890,46275,"",1.17,0.95,1.22,1.18,1.21,1.28,1.28,"",-2,-0.3,21,0.6,8074837,5.3,826497,2.6,164905,46.3,39,4.6,2049,4.6
"01103","3","81","74","0","2021","A","N",1,0,0,0,0,0,0,"N",1.76,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01103","5","81","74","0","2021","A","",178,943,37592259,9198562,146605,767,39886,"",0.78,0.66,0.72,0.68,0.77,1.10,1.10,"",0,0.0,63,7.2,3820771,11.3,596655,6.9,46700,46.7,29,3.9,1487,3.9
"01105","5","81","74","0","2021","A","N",8,0,0,0,0,0,0,"N",0.64,0,0,0,0,0,0,"N",2,33.3,0,0,0,0,0,0,0,0,0,0,0,0
"01107","3","81","74","0","2021","A","N",1,0,0,0,0,0,0,"N",15.04,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01107","5","81","74","0","2021","A","",23,232,11800676,2699324,73502,979,50883,"",0.87,2.25,3.88,3.67,6.66,1.72,1.73,"",-1,-4.2,-18,-7.2,-1118056,-8.7,62809,2.4,15560,26.9,-15,-1.5,-809,-1.6
"01109","5","81","74","0","2021","A","",49,230,17331152,4466862,247819,1449,75326,"",0.85,0.53,1.30,1.24,4.43,2.43,2.43,"",-7,-12.5,53,29.9,12368820,249.3,2815628,170.5,223497,918.9,909,168.3,47237,168.2
"01111","5","81","74","0","2021","A","",22,59,1920531,573227,6998,625,32505,"",0.67,0.44,0.55,0.53,0.34,1.25,1.25,"",0,0.0,0,0.0,71200,3.9,30933,5.7,1150,19.7,18,3.0,937,3.0
"01113","1","81","74","0","2021","A","",1,10,466076,0,0,943,49061,"",66.65,22.23,27.83,0.00,0.00,1.32,1.32,"",0,0.0,1,11.1,49956,12.0,0,0.0,0,0.0,20,2.2,1047,2.2
"01113","3","81","74","0","2021","A","N",1,0,0,0,0,0,0,"N",5.01,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01113","5","81","74","0","2021","A","",70,251,8684187,2404349,34679,666,34633,"",0.88,0.64,0.76,0.74,0.70,1.18,1.18,"",3,4.5,16,6.8,876131,11.2,306981,14.6,10458,43.2,26,4.1,1372,4.1
"01115","3","81","74","0","2021","A","N",1,0,0,0,0,0,0,"N",3.06,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01115","5","81","74","0","2021","A","",112,635,25828682,6521605,96030,783,40702,"",0.86,1.14,1.51,1.31,1.33,1.33,1.33,"",6,5.7,29,4.8,2938316,12.8,279068,4.5,39764,70.7,57,7.9,2950,7.8
"01117","1","81","74","0","2021","A","",1,11,579043,0,0,975,50719,"",10.82,3.96,3.98,0.00,0.00,0.97,0.97,"",0,0.0,1,10.0,20796,3.7,0,0.0,0,0.0,-90,-8.5,-4644,-8.4
"01117","3","81","74","0","2021","A","N",1,0,0,0,0,0,0,"N",0.81,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01117","5","81","74","0","2021","A","",426,2467,113580678,24065483,383032,886,46049,"",0.87,1.02,1.14,1.02,1.10,1.11,1.11,"",23,5.7,151,6.5,10914472,10.6,775073,3.3,117737,44.4,34,4.0,1725,3.9
"01119","5","81","74","0","2021","A","",13,34,1001685,288025,7136,564,29318,"",0.61,0.42,0.42,0.50,0.78,1.00,1.00,"",1,8.3,4,13.3,141408,16.4,69085,31.6,3933,122.8,14,2.5,722,2.5
"01121","3","81","74","0","2021","A","N",1,0,0,0,0,0,0,"N",3.55,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01121","5","81","74","0","2021","A","",79,398,15946937,3604579,51989,771,40076,"",0.70,0.47,0.56,0.47,0.45,1.20,1.20,"",1,1.3,-6,-1.5,272944,1.7,34503,1.0,15435,42.2,24,3.2,1231,3.2
"01123","5","81","74","0","2021","A","",63,252,8586181,2463603,39134,655,34038,"",0.88,0.69,0.86,0.75,0.68,1.24,1.24,"",2,3.3,8,3.3,366768,4.5,18201,0.7,13880,55.0,7,1.1,317,0.9
"01125","5","81","74","0","2021","A","",395,1703,63139279,16536071,313026,713,37077,"",1.06,0.65,0.68,0.78,1.02,1.05,1.05,"",9,2.3,129,8.2,7230339,12.9,1159911,7.5,101880,48.3,30,4.4,1564,4.4
"01127","5","81","74","0","2021","A","",107,499,20590260,4792427,83670,793,41236,"",0.96,0.98,1.40,1.08,1.37,1.42,1.42,"",9,9.2,34,7.3,2522220,14.0,548461,12.9,39694,90.3,46,6.2,2380,6.1
"01129","5","81","74","0","2021","A","N",11,0,0,0,0,0,0,"N",0.51,0,0,0,0,0,0,"N",1,10.0,0,0,0,0,0,0,0,0,0,0,0,0
"01131","5","81","74","0","2021","A","",17,44,960615,335736,7018,420,21832,"",0.87,0.60,0.39,0.61,0.85,0.66,0.66,"",2,13.3,1,2.3,27893,3.0,3561,1.1,1961,38.8,-2,-0.5,-114,-0.5
"01133","5","81","74","0","2021","A","",24,65,2205601,626100,10975,653,33932,"",0.64,0.28,0.32,0.29,0.32,1.16,1.16,"N",-1,-4.0,0,0,0,0,0,0,0,0,0,0,0,0
"01999","5","81","74","0","2021","A","",451,1592,112367428,21982641,662812,1357,70579,"",0.34,0.84,1.11,0.87,1.37,1.32,1.32,"",30,7.1,203,14.6,20436934,22.2,4020246,22.4,245962,59.0,84,6.6,4406,6.7
"02000","1","81","54","0","2021","A","",4,101,9672752,0,0,1840,95691,"",11.76,9.97,17.62,0.00,0.00,1.77,1.77,"",0,0.0,5,5.2,536662,5.9,0,0.0,0,0.0,7,0.4,358,0.4
"02000","3","81","54","0","2021","A","N",2,0,0,0,0,0,0,"N",0.44,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"02000","5","81","54","0","2021","A","",1777,9346,427933110,293911238,5667965,881,45786,"",0.98,1.06,1.14,1.17,1.22,1.07,1.07,"",53,3.1,290,3.2,21555257,5.3,19386518,7.1,1502533,36.1,18,2.1,913,2.0
"02013","5","81","74","0","2021","A","N",1,0,0,0,0,0,0,"N",0.13,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"02016","5","81","74","0","2021","A","",9,38,2461242,1510889,33021,1257,65343,"",0.73,0.43,0.59,0.34,0.35,1.38,1.38,"",-1,-10.0,2,5.6,82301,3.5,178512,13.4,13028,65.2,-5,-0.4,-283,-0.4
"02020","1","81","74","0","2021","A","",1,84,7927257,0,0,1820,94654,"",8.21,18.24,30.21,0.00,0.00,1.66,1.66,"",0,0.0,6,7.7,609382,8.3,0,0.0,0,0.0,18,1.0,935,1.0
"02020","3","81","74","0","2021","A","N",1,0,0,0,0,0,0,"N",0.62,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"02020","5","81","74","0","2021","A","",791,4487,211382361,138907400,2646009,906,47107,"",1.22,1.12,1.17,1.21,1.27,1.05,1.05,"",31,4.1,94,2.1,13989484,7.1,10874516,8.5,696426,35.7,42,4.9,2170,4.8
"02050","5","81","74","0","2021","A","",21,532,24848734,17996632,376790,898,46715,"",0.80,2.92,4.05,4.20,4.69,1.39,1.39,"",2,10.5,17,3.3,-2237137,-8.3,-911079,-4.8,93153,32.8,-113,-11.2,-5836,-11.1
"02060","5","81","74","0","2021","A","N",4,0,0,0,0,0,0,"N",0.39,0,0,0,0,0,0,"N",1,33.3,0,0,0,0,0,0,0,0,0,0,0,0
"02063","5","81","74","0","2021","A","",28,73,2772355,2171086,45006,726,37762,"",0.88,0.73,0.59,0.64,0.68,0.81,0.81,"",-3,-9.7,-1,-1.4,-9109,-0.3,-30378,-1.4,11916,36.0,7,1.0,385,1.0
"02066","5","81","74","0","2021","A","",6,15,481690,450516,10508,611,31760,"",0.51,0.53,0.48,0.61,0.77,0.89,0.89,"",1,20.0,2,15.4,96372,25.0,125384,38.6,5571,112.8,22,3.7,1139,3.7
"02068","5","81","74","0","2021","A","N",1,0,0,0,0,0,0,"N",0.09,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"02070","5","81","74","0","2021","A","N",5,0,0,0,0,0,0,"N",0.41,0,0,0,0,0,0,"N",1,25.0,0,0,0,0,0,0,0,0,0,0,0,0
"02090","1","81","74","0","2021","A","",1,6,516349,0,0,1805,93882,"",29.75,5.17,8.68,0.00,0.00,1.83,1.83,"",0,0.0,0,0.0,-9346,-1.8,0,0.0,0,0.0,47,2.7,2457,2.7
"02090","5","81","74","0","2021","A","",196,940,45431141,34256926,665810,929,48318,"",1.10,0.93,1.11,1.38,1.44,1.19,1.19,"",8,4.3,92,10.8,5645282,14.2,5100369,17.5,227021,51.7,27,3.0,1419,3.0
"02100","5","81","74","0","2021","A","",11,27,726719,643533,12347,510,26506,"",0.94,1.17,1.09,1.11,1.07,0.92,0.92,"",0,0.0,1,3.8,11087,1.5,25479,4.1,3035,32.6,-11,-2.1,-584,-2.2
"02105","5","81","74","0","2021","A","",5,5,116050,115088,2809,462,24010,"",0.46,0.22,0.18,0.24,0.27,0.86,0.86,"",1,25.0,0,0.0,-28074,-19.5,-1739,-1.5,989,54.3,-58,-11.2,-3013,-11.1
"02110","1","81","74","0","2021","A","",1,9,1068633,0,0,2262,117648,"",60.51,16.86,38.42,0.00,0.00,2.26,2.26,"",0,0.0,0,0.0,-67294,-5.9,0,0.0,0,0.0,-58,-2.5,-2981,-2.5
"02110","5","81","74","0","2021","A","",121,551,29037761,17650709,322297,1014,52724,"",1.38,1.19,1.52,1.75,1.74,1.28,1.28,"",-4,-3.2,-49,-8.2,-314725,-1.1,-460825,-2.5,50105,18.4,72,7.6,3762,7.7
"02122","5","81","74","0","2021","A","",174,713,24296804,18026586,354679,656,34093,"",1.01,1.25,1.11,1.27,1.29,0.89,0.89,"",-3,-1.7,50,7.5,2135188,9.6,1506622,9.1,95255,36.7,13,2.0,654,2.0
"02130","5","81","74","0","2021","A","",38,101,3373592,2641598,50015,644,33513,"",0.82,0.55,0.49,0.59,0.57,0.90,0.91,"",0,0.0,-12,-10.6,-128129,-3.7,33552,1.3,10877,27.8,49,8.2,2593,8.4
