"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","annual_avg_estabs","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_chg","oty_annual_avg_estabs_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"01009","2","44-45","74","0","2021","A","N",1,0,0,0,0,0,0,"N",29.40,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01009","5","44-45","74","0","2021","A","",126,1123,34860128,10956443,150384,597,31044,"",1.53,1.24,1.63,1.54,1.90,1.31,1.31,"",3,2.4,41,3.8,3697098,11.9,916275,9.1,71376,90.3,43,7.8,2234,7.8
"01011","2","44-45","74","0","2021","A","N",1,0,0,0,0,0,0,"N",128.61,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01011","5","44-45","74","0","2021","A","",28,216,5442546,1873043,26409,485,25197,"",1.49,0.72,0.71,0.69,0.59,0.99,0.99,"",3,12.0,0,0.0,688570,14.5,196602,11.7,13309,101.6,61,14.4,3162,14.3
"01013","2","44-45","74","0","2021","A","N",1,0,0,0,0,0,0,"N",49.46,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01013","5","44-45","74","0","2021","A","",90,851,25372093,7975488,110648,573,29817,"",1.84,1.24,1.58,1.25,1.25,1.27,1.27,"",0,0.0,13,1.6,2337020,10.1,466614,6.2,39377,55.2,44,8.3,2326,8.5
"01015","1","44-45","74","0","2021","A","",1,9,366775,0,0,763,39651,"",6.12,0.71,1.27,0.00,0.00,1.74,1.74,"",0,0.0,0,0.0,-60743,-14.2,0,0.0,0,0.0,-126,-14.2,-6567,-14.2
"01015","2","44-45","74","0","2021","A","",4,16,533758,0,0,638,33187,"",38.30,6.61,9.88,0.00,0.00,1.49,1.49,"",0,0.0,-1,-5.9,-57605,-9.7,0,0.0,0,0.0,-15,-2.3,-767,-2.3
"01015","5","44-45","74","0","2021","A","",444,5968,187497421,55697785,751164,604,31420,"",1.76,1.29,1.52,1.53,1.83,1.18,1.18,"",1,0.2,162,2.8,18955609,11.2,2905499,5.5,299540,66.3,46,8.2,2391,8.2
"01017","2","44-45","74","0","2021","A","N",1,0,0,0,0,0,0,"N",37.49,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01017","5","44-45","74","0","2021","A","",110,1066,30349035,9758092,138178,548,28474,"",1.71,1.19,1.38,1.27,1.47,1.16,1.16,"",1,0.9,-5,-0.5,2119539,7.5,301144,3.2,56459,69.1,41,8.1,2114,8.0
"01019","2","44-45","74","0","2021","A","N",1,0,0,0,0,0,0,"N",57.78,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01019","5","44-45","74","0","2021","A","",82,911,28230979,9417629,127847,596,30978,"",1.96,1.64,2.23,1.95,2.08,1.36,1.36,"",0,0.0,20,2.2,2268365,8.7,575987,6.5,58079,83.2,36,6.4,1839,6.3
"01021","2","44-45","74","0","2021","A","N",1,0,0,0,0,0,0,"N",30.03,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01021","5","44-45","74","0","2021","A","",159,1496,50066710,14262785,210409,644,33469,"",1.98,1.55,2.05,1.73,2.17,1.33,1.33,"",-2,-1.2,4,0.3,4181157,9.1,709929,5.2,82132,64.0,53,9.0,2711,8.8
"01023","2","44-45","74","0","2021","A","N",1,0,0,0,0,0,0,"N",72.48,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01023","5","44-45","74","0","2021","A","",50,363,8822326,3236476,51220,467,24310,"",1.50,0.96,0.72,0.87,1.00,0.75,0.75,"",0,0.0,-7,-1.9,315394,3.7,128612,4.1,18003,54.2,24,5.4,1287,5.6
"01025","2","44-45","74","0","2021","A","N",1,0,0,0,0,0,0,"N",35.67,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01025","5","44-45","74","0","2021","A","",128,1355,40605217,12759469,179439,576,29958,"",1.89,1.57,1.74,1.73,2.14,1.11,1.11,"",-4,-3.0,21,1.6,3229769,8.6,530638,4.3,58572,48.5,37,6.9,1930,6.9
"01027","2","44-45","74","0","2021","A","N",1,0,0,0,0,0,0,"N",107.63,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01027","5","44-45","74","0","2021","A","",41,268,5361647,2257526,28994,385,20000,"",1.83,0.59,0.50,0.56,0.62,0.84,0.84,"",2,5.1,-12,-4.3,147113,2.8,46071,2.1,11728,67.9,26,7.2,1349,7.2
"01029","2","44-45","74","0","2021","A","N",1,0,0,0,0,0,0,"N",98.73,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01029","5","44-45","74","0","2021","A","",47,324,15728362,4265381,61498,935,48619,"",1.92,1.36,2.19,2.06,1.94,1.61,1.61,"",1,2.2,2,0.6,4171214,36.1,1342664,45.9,35138,133.3,245,35.5,12727,35.5
"01031","2","44-45","74","0","2021","A","N",1,0,0,0,0,0,0,"N",21.90,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01031","5","44-45","74","0","2021","A","",193,2504,84682055,24004914,335856,650,33822,"",1.75,1.43,2.04,1.44,1.76,1.43,1.43,"",9,4.9,98,4.1,8620602,11.3,1463938,6.5,133580,66.0,42,6.9,2205,7.0
"01033","2","44-45","74","0","2021","A","N",2,0,0,0,0,0,0,"N",35.27,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01033","5","44-45","74","0","2021","A","",240,3135,110917448,30998815,444668,680,35384,"",1.75,1.25,1.47,1.36,1.42,1.18,1.18,"",4,1.7,70,2.3,9585647,9.5,1455286,4.9,175054,64.9,44,6.9,2319,7.0
"01035","2","44-45","74","0","2021","A","N",1,0,0,0,0,0,0,"N",94.28,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01035","5","44-45","74","0","2021","A","",42,343,9208316,3611714,47759,517,26879,"",1.64,0.99,1.08,1.16,1.25,1.09,1.09,"",2,5.0,14,4.3,1048925,12.9,551130,18.0,23513,97.0,41,8.6,2104,8.5
"01037","5","44-45","74","0","2021","A","",23,115,2700813,1004233,14614,451,23468,"",1.61,0.82,0.77,0.87,0.99,0.94,0.94,"",0,0.0,5,4.5,426628,18.8,69473,7.4,4672,47.0,53,13.3,2762,13.3
"01039","2","44-45","74","0","2021","A","N",1,0,0,0,0,0,0,"N",25.88,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01039","5","44-45","74","0","2021","A","",185,1785,55389066,17285191,244428,597,31029,"",1.98,1.41,1.80,1.57,1.64,1.28,1.28,"",5,2.8,3,0.2,4367626,8.6,987932,6.1,86914,55.2,46,8.3,2399,8.4
"01041","5","44-45","74","0","2021","A","",35,250,5905555,2071785,28843,454,23606,"",1.27,0.70,0.68,0.66,0.54,0.97,0.97,"",1,2.9,-11,-4.2,-4366,-0.1,39924,2.0,7714,36.5,19,4.4,984,4.3
"01043","2","44-45","74","0","2021","A","N",1,0,0,0,0,0,0,"N",12.78,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01043","5","44-45","74","0","2021","A","",349,4035,137980463,38218384,519118,658,34192,"",1.84,1.30,1.67,1.32,1.59,1.29,1.29,"",-3,-0.9,193,5.0,17519832,14.5,2015057,5.6,198772,62.0,55,9.1,2834,9.0
"01045","1","44-45","74","0","2021","A","",3,285,8294943,0,0,561,29148,"",51.29,56.24,55.76,0.00,0.00,0.99,0.99,"",1,50.0,17,6.3,-986836,-10.6,0,0.0,0,0.0,-104,-15.6,-5432,-15.7
"01045","2","44-45","74","0","2021","A","N",2,0,0,0,0,0,0,"N",53.53,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01045","5","44-45","74","0","2021","A","",133,1318,40143262,12036638,152897,586,30467,"",1.47,0.71,0.63,0.88,1.01,0.89,0.89,"",0,0.0,22,1.7,2790258,7.5,833571,7.4,59330,63.4,32,5.8,1638,5.7
"01047","2","44-45","74","0","2021","A","N",1,0,0,0,0,0,0,"N",28.60,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01047","5","44-45","74","0","2021","A","",147,1446,40527370,12922092,184694,539,28029,"",1.74,1.20,1.34,1.27,1.21,1.11,1.11,"",-4,-2.6,-4,-0.3,1482265,3.8,-49765,-0.4,71333,62.9,21,4.1,1101,4.1
"01049","2","44-45","74","0","2021","A","N",1,0,0,0,0,0,0,"N",19.19,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01049","5","44-45","74","0","2021","A","",246,2555,79459427,24284543,346527,598,31098,"",1.95,1.08,1.32,1.07,1.36,1.21,1.21,"",8,3.4,139,5.8,7269032,10.1,1583689,7.0,120068,53.0,23,4.0,1216,4.1
"01051","2","44-45","74","0","2021","A","",3,8,265701,0,0,645,33562,"",49.21,7.26,12.35,0.00,0.00,1.72,1.72,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01051","3","44-45","74","0","2021","A","N",2,0,0,0,0,0,0,"N",20.95,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01051","5","44-45","74","0","2021","A","",245,3956,117671945,36922213,528422,572,29748,"",1.66,1.87,2.40,2.08,2.66,1.28,1.28,"",4,1.7,137,3.6,9563482,8.8,2715173,7.9,220724,71.7,28,5.1,1437,5.1
"01053","2","44-45","74","0","2021","A","N",2,0,0,0,0,0,0,"N",57.59,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01053","5","44-45","74","0","2021","A","",170,1702,53133920,16505643,231360,601,31228,"",2.02,1.31,1.53,1.50,1.90,1.17,1.17,"",5,3.0,58,3.5,4695210,9.7,1369756,9.0,99135,75.0,34,6.0,1763,6.0
"01055","2","44-45","74","0","2021","A","",3,15,477246,0,0,619,32174,"",34.18,8.51,13.12,0.00,0.00,1.56,1.56,"",0,0.0,1,7.1,-10519,-2.2,0,0.0,0,0.0,-76,-10.9,-3957,-11.0
"01055","5","44-45","74","0","2021","A","",382,4639,149246403,43636037,590283,619,32174,"",1.80,1.37,1.80,1.36,1.51,1.31,1.31,"",7,1.9,149,3.3,16521601,12.4,2560236,6.2,219251,59.1,51,9.0,2612,8.8
"01057","5","44-45","74","0","2021","A","",54,553,16501382,5023441,64716,574,29853,"",1.59,1.29,1.76,1.51,1.42,1.36,1.36,"",0,0.0,22,4.1,1325816,8.7,267564,5.6,28191,77.2,24,4.4,1260,4.4
"01059","2","44-45","74","0","2021","A","N",1,0,0,0,0,0,0,"N",40.98,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01059","5","44-45","74","0","2021","A","",107,1058,27608194,9241721,129235,502,26099,"",1.81,0.93,1.00,0.89,1.06,1.08,1.08,"",0,0.0,30,2.9,1634136,6.3,500925,5.7,48627,60.3,16,3.3,832,3.3
"01061","2","44-45","74","0","2021","A","N",1,0,0,0,0,0,0,"N",46.02,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01061","5","44-45","74","0","2021","A","",94,797,21207292,7864226,105125,512,26626,"",1.79,1.46,1.81,1.64,1.90,1.24,1.24,"",0,0.0,13,1.7,728004,3.6,175754,2.3,37512,55.5,9,1.8,488,1.9
"01063","2","44-45","74","0","2021","A","N",1,0,0,0,0,0,0,"N",148.39,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01063","5","44-45","74","0","2021","A","",23,215,4983484,2040341,26397,446,23179,"",1.41,1.12,1.13,1.28,0.99,1.01,1.01,"",-2,-8.0,-14,-6.1,207907,4.4,41108,2.1,9660,57.7,45,11.2,2348,11.3
"01065","2","44-45","74","0","2021","A","N",1,0,0,0,0,0,0,"N",83.87,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01065","5","44-45","74","0","2021","A","",43,284,6767156,2325825,38451,458,23828,"",1.49,1.05,0.99,1.16,1.71,0.94,0.95,"",-2,-4.4,5,1.8,331144,5.1,14309,0.6,15656,68.7,15,3.4,794,3.4
"01067","2","44-45","74","0","2021","A","N",1,0,0,0,0,0,0,"N",68.52,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01067","5","44-45","74","0","2021","A","",48,332,9319741,3077542,39578,540,28057,"",1.36,0.86,0.84,0.91,1.16,0.97,0.97,"",2,4.3,-2,-0.6,621183,7.1,43956,1.4,18792,90.4,39,7.8,2000,7.7
"01069","2","44-45","74","0","2021","A","",4,17,658917,0,0,742,38571,"",31.22,6.35,10.24,0.00,0.00,1.61,1.61,"",0,0.0,0,0.0,32938,5.3,0,0.0,0,0.0,41,5.8,2106,5.8
"01069","5","44-45","74","0","2021","A","",553,8017,281835313,76466911,1099749,676,35153,"",1.79,1.56,1.92,1.65,2.08,1.23,1.23,"",1,0.2,277,3.6,30402435,12.1,4435450,6.2,444871,67.9,51,8.2,2668,8.2
"01071","2","44-45","74","0","2021","A","N",1,0,0,0,0,0,0,"N",23.61,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01071","5","44-45","74","0","2021","A","",177,2316,65056053,20741677,275653,540,28095,"",1.73,1.44,1.60,1.41,1.25,1.11,1.11,"",2,1.1,81,3.6,5662779,9.5,1044309,5.3,102617,59.3,29,5.7,1517,5.7
"01073","2","44-45","74","0","2021","A","",23,118,3918950,0,0,639,33211,"",28.36,6.11,6.49,0.00,0.00,1.06,1.06,"",-1,-4.2,-9,-7.1,-288740,-6.9,0,0.0,0,0.0,0,0.0,-29,-0.1
"01073","5","44-45","74","0","2021","A","",2699,35498,1310515458,348113338,4924390,710,36918,"",1.38,0.96,0.95,1.03,1.27,0.99,0.99,"",10,0.4,1143,3.3,150684606,13.0,21601651,6.6,1926835,64.3,61,9.4,3158,9.4
"01075","5","44-45","74","0","2021","A","",48,335,10187837,3137196,39731,584,30374,"",1.72,0.94,1.12,1.02,1.15,1.19,1.19,"",0,0.0,24,7.7,1748234,20.7,434278,16.1,19733,98.7,62,11.9,3222,11.9
"01077","2","44-45","74","0","2021","A","N",1,0,0,0,0,0,0,"N",11.49,0,0,0,0,0,0,"N",-1,-50.0,0,0,0,0,0,0,0,0,0,0,0,0
"01077","5","44-45","74","0","2021","A","",385,5004,148609156,45839211,635913,571,29700,"",1.83,1.62,2.01,1.69,1.90,1.24,1.24,"",-5,-1.3,111,2.3,8114780,5.8,2142844,4.9,263068,70.6,19,3.4,986,3.4
"01079","5","44-45","74","0","2021","A","",85,798,22617627,7456052,99841,545,28361,"",1.77,1.50,1.75,1.84,2.09,1.16,1.16,"",3,3.7,-13,-1.6,-449427,-1.9,103984,1.4,36449,57.5,-2,-0.4,-79,-0.3
"01081","2","44-45","74","0","2021","A","N",5,0,0,0,0,0,0,"N",34.62,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01081","3","44-45","74","0","2021","A","N",1,0,0,0,0,0,0,"N",4.42,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01081","5","44-45","74","0","2021","A","",513,7230,228168650,66692229,907627,607,31559,"",1.47,1.14,1.34,1.28,1.50,1.17,1.17,"",6,1.2,159,2.2,20835231,10.0,2744980,4.3,372401,69.6,43,7.6,2235,7.6
"01083","2","44-45","74","0","2021","A","N",1,0,0,0,0,0,0,"N",15.45,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01083","5","44-45","74","0","2021","A","",257,4303,159854600,50038489,618020,714,37146,"",1.64,1.56,1.84,2.01,1.60,1.17,1.17,"",6,2.4,573,15.4,29471267,22.6,8854539,21.5,321984,108.8,42,6.2,2188,6.3
"01085","5","44-45","74","0","2021","A","",24,178,4474132,1516979,22234,482,25089,"",1.32,0.77,0.67,0.83,0.87,0.87,0.87,"",-1,-4.0,0,0.0,250873,5.9,-53480,-3.4,691,3.2,26,5.7,1374,5.8
"01087","2","44-45","74","0","2021","A","N",1,0,0,0,0,0,0,"N",92.88,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01087","5","44-45","74","0","2021","A","",48,416,9479432,3951867,60197,439,22810,"",1.84,0.87,0.68,1.72,2.12,0.79,0.79,"",1,2.1,5,1.2,460841,5.1,116971,3.1,22729,60.7,17,4.0,840,3.8
"01089","1","44-45","74","0","2021","A","",2,220,7392321,0,0,648,33678,"",2.89,3.58,3.45,0.00,0.00,0.97,0.97,"",0,0.0,7,3.3,-766239,-9.4,0,0.0,0,0.0,-90,-12.2,-4715,-12.3
"01089","2","44-45","74","0","2021","A","N",11,0,0,0,0,0,0,"N",24.87,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01089","5","44-45","74","0","2021","A","",1406,21262,766260218,207310805,2848061,693,36038,"",1.32,0.95,0.84,1.06,1.28,0.89,0.89,"",40,2.9,515,2.5,74741412,10.8,9753425,4.9,1104660,63.4,52,8.1,2707,8.1
"01091","2","44-45","74","0","2021","A","N",2,0,0,0,0,0,0,"N",96.27,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01091","5","44-45","74","0","2021","A","",100,823,25098068,8015674,119131,587,30508,"",1.99,1.09,1.19,1.20,1.57,1.09,1.09,"",-2,-2.0,-6,-0.7,1891780,8.2,363826,4.8,40381,51.3,48,8.9,2501,8.9
"01093","2","44-45","74","0","2021","A","N",1,0,0,0,0,0,0,"N",38.94,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01093","5","44-45","74","0","2021","A","",110,1207,32660683,11349591,170413,521,27071,"",1.77,1.07,1.20,1.11,1.16,1.12,1.12,"",-1,-0.9,123,11.3,5691168,21.1,1743260,18.1,69722,69.2,42,8.8,2182,8.8
"01095","2","44-45","74","0","2021","A","N",2,0,0,0,0,0,0,"N",22.65,0,0,0,0,0,0,"N",-1,-33.3,0,0,0,0,0,0,0,0,0,0,0,0
"01095","5","44-45","74","0","2021","A","",430,5062,160547350,47801107,677593,610,31716,"",2.01,1.25,1.58,1.24,1.65,1.27,1.27,"",12,2.9,311,6.5,17576475,12.3,4439944,10.2,276640,69.0,31,5.4,1620,5.4
"01097","1","44-45","74","0","2021","A","",2,29,594890,0,0,394,20513,"",2.93,0.58,0.44,0.00,0.00,0.75,0.75,"",0,0.0,0,0.0,-144382,-19.5,0,0.0,0,0.0,-99,-20.1,-5126,-20.0
"01097","2","44-45","74","0","2021","A","",17,61,2127274,0,0,671,34873,"",39.00,6.45,8.37,0.00,0.00,1.30,1.30,"",-1,-5.6,-2,-3.2,-73284,-3.3,0,0.0,0,0.0,3,0.4,127,0.4
"01097","5","44-45","74","0","2021","A","",1569,19728,698787837,188469058,2731273,681,35421,"",1.49,1.09,1.21,1.13,1.22,1.11,1.11,"",29,1.9,300,1.5,70921980,11.3,7119762,3.9,996577,57.4,60,9.7,3103,9.6
"01099","5","44-45","74","0","2021","A","",82,752,20452091,6849051,109317,523,27182,"",1.78,1.14,1.08,1.13,1.45,0.94,0.94,"",-1,-1.2,-2,-0.3,1885073,10.2,478914,7.5,50468,85.8,49,10.3,2555,10.4
"01101","1","44-45","74","0","2021","A","",5,349,9456592,0,0,521,27096,"",12.06,9.41,9.54,0.00,0.00,1.01,1.01,"",0,0.0,10,2.9,-1463347,-13.4,0,0.0,0,0.0,-98,-15.8,-5092,-15.8
"01101","2","44-45","74","0","2021","A","N",12,0,0,0,0,0,0,"N",45.32,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01101","5","44-45","74","0","2021","A","",915,12168,435543185,115289485,1643231,688,35794,"",1.43,0.90,1.03,1.09,1.25,1.15,1.15,"",-9,-1.0,310,2.6,41443330,10.5,6115035,5.6,641829,64.1,49,7.7,2560,7.7
"01103","2","44-45","74","0","2021","A","",3,17,536938,0,0,601,31278,"",25.56,6.16,7.39,0.00,0.00,1.19,1.19,"",0,0.0,2,13.3,44903,9.1,0,0.0,0,0.0,-26,-4.1,-1343,-4.1
"01103","5","44-45","74","0","2021","A","",437,5522,190691135,53237272,722176,664,34534,"",1.54,1.04,1.15,1.03,1.24,1.10,1.10,"",2,0.5,87,1.6,19506920,11.4,2303916,4.5,307806,74.3,58,9.6,3037,9.6
"01105","2","44-45","74","0","2021","A","N",1,0,0,0,0,0,0,"N",153.85,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01105","5","44-45","74","0","2021","A","",24,155,3596309,1335517,16230,446,23190,"",1.53,0.79,0.87,0.95,0.84,1.10,1.10,"",0,0.0,-5,-3.1,5305,0.1,-6359,-0.5,4828,42.3,14,3.2,735,3.3
"01107","2","44-45","74","0","2021","A","N",1,0,0,0,0,0,0,"N",72.69,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01107","5","44-45","74","0","2021","A","",53,383,9641336,3246378,46164,484,25151,"",1.59,1.01,1.00,1.15,1.37,0.99,0.99,"",-1,-1.9,-1,-0.3,218019,2.3,16875,0.5,17914,63.4,12,2.5,595,2.4
"01109","2","44-45","74","0","2021","A","N",1,0,0,0,0,0,0,"N",33.57,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01109","5","44-45","74","0","2021","A","",144,1821,53526943,15670533,212840,565,29393,"",2.00,1.14,1.26,1.14,1.25,1.10,1.10,"",3,2.1,191,11.7,8314626,18.4,1344198,9.4,79520,59.6,32,6.0,1653,6.0
"01111","2","44-45","74","0","2021","A","N",1,0,0,0,0,0,0,"N",59.15,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01111","5","44-45","74","0","2021","A","",89,722,20655599,6971730,95066,551,28629,"",2.18,1.44,1.85,1.67,1.54,1.28,1.28,"",1,1.1,-53,-6.8,1000901,5.1,187079,2.8,35140,58.6,63,12.9,3276,12.9
"01113","2","44-45","74","0","2021","A","N",1,0,0,0,0,0,0,"N",24.21,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01113","3","44-45","74","0","2021","A","N",1,0,0,0,0,0,0,"N",15.46,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01113","5","44-45","74","0","2021","A","",169,1978,57080203,18617113,260488,555,28864,"",1.69,1.37,1.56,1.48,1.74,1.14,1.14,"",10,6.3,10,0.5,3145928,5.8,596992,3.3,117733,82.5,28,5.3,1464,5.3
"01115","2","44-45","74","0","2021","A","N",4,0,0,0,0,0,0,"N",59.11,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01115","5","44-45","74","0","2021","A","",268,3466,106577724,34260068,479267,591,30747,"",1.64,1.69,1.96,1.80,2.19,1.16,1.16,"",12,4.7,178,5.4,9697530,10.0,3096168,9.9,222193,86.4,24,4.2,1280,4.3
"01117","2","44-45","74","0","2021","A","N",9,0,0,0,0,0,0,"N",35.37,0,0,0,0,0,0,"N",-1,-10.0,0,0,0,0,0,0,0,0,0,0,0,0
