"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","annual_avg_estabs","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_chg","oty_annual_avg_estabs_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"01011","1","48-49","74","0","2021","A","",4,20,1008495,0,0,958,49802,"",7.61,1.65,1.92,0.00,0.00,1.15,1.15,"",0,0.0,-1,-4.8,-16971,-1.7,0,0.0,0,0.0,37,4.0,1920,4.0
"01011","3","48-49","74","0","2021","A","N",1,0,0,0,0,0,0,"N",19.29,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01011","5","48-49","74","0","2021","A","N",2,0,0,0,0,0,0,"N",0.39,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01013","1","48-49","74","0","2021","A","",5,38,1988786,0,0,1000,51994,"",3.66,1.37,1.80,0.00,0.00,1.30,1.30,"",0,0.0,-3,-7.3,-110983,-5.3,0,0.0,0,0.0,13,1.3,676,1.3
"01013","5","48-49","74","0","2021","A","",13,390,19513213,4942260,116153,963,50098,"",0.97,1.46,2.14,1.69,2.19,1.46,1.46,"",1,8.3,29,8.0,2304880,13.4,87813,1.8,15207,15.1,46,5.0,2429,5.1
"01015","1","48-49","74","0","2021","A","",14,184,11168124,0,0,1169,60806,"",1.98,0.98,1.32,0.00,0.00,1.35,1.35,"",0,0.0,1,0.5,310173,2.9,0,0.0,0,0.0,30,2.6,1581,2.7
"01015","3","48-49","74","0","2021","A","N",1,0,0,0,0,0,0,"N",1.44,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01015","5","48-49","74","0","2021","A","",73,1130,49234277,12091311,176020,838,43589,"",1.05,0.63,0.71,0.72,0.72,1.13,1.13,"",4,5.8,69,6.5,3068921,6.6,900674,8.0,47272,36.7,1,0.1,78,0.2
"01017","1","48-49","74","0","2021","A","",5,49,2928891,0,0,1149,59773,"",2.77,1.36,1.94,0.00,0.00,1.43,1.43,"",0,0.0,-2,-3.9,151410,5.5,0,0.0,0,0.0,108,10.4,5666,10.5
"01017","3","48-49","74","0","2021","A","N",8,0,0,0,0,0,0,"N",44.98,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01017","5","48-49","74","0","2021","A","",22,193,9762063,2714604,51915,971,50472,"",1.24,0.56,0.78,0.77,0.92,1.40,1.40,"",0,0.0,-170,-46.8,-6024060,-38.2,-2088538,-43.5,-14449,-21.8,135,16.1,7024,16.2
"01019","1","48-49","74","0","2021","A","",5,39,2063715,0,0,1015,52803,"",4.27,1.74,2.38,0.00,0.00,1.36,1.36,"",0,0.0,-1,-2.5,181685,9.7,0,0.0,0,0.0,103,11.3,5357,11.3
"01019","3","48-49","74","0","2021","A","N",1,0,0,0,0,0,0,"N",8.67,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01019","5","48-49","74","0","2021","A","N",16,0,0,0,0,0,0,"N",1.39,0,0,0,0,0,0,"N",2,14.3,0,0,0,0,0,0,0,0,0,0,0,0
"01021","1","48-49","74","0","2021","A","",6,65,3356139,0,0,1001,52033,"",2.66,1.66,2.01,0.00,0.00,1.22,1.22,"",0,0.0,2,3.2,286248,9.3,0,0.0,0,0.0,68,7.3,3497,7.2
"01021","3","48-49","74","0","2021","A","N",1,0,0,0,0,0,0,"N",4.51,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01021","5","48-49","74","0","2021","A","N",32,0,0,0,0,0,0,"N",1.44,0,0,0,0,0,0,"N",2,6.7,0,0,0,0,0,0,0,0,0,0,0,0
"01023","1","48-49","74","0","2021","A","",7,26,1205652,0,0,892,46371,"",7.50,1.70,1.43,0.00,0.00,0.84,0.84,"",0,0.0,0,0.0,17260,1.5,0,0.0,0,0.0,-1,-0.1,-81,-0.2
"01023","3","48-49","74","0","2021","A","N",1,0,0,0,0,0,0,"N",10.87,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01023","5","48-49","74","0","2021","A","",24,199,10786949,2319665,32103,1043,54251,"",2.61,1.35,1.55,1.36,1.05,1.15,1.15,"",4,20.0,6,3.1,933275,9.5,128861,5.9,12254,61.7,60,6.1,3129,6.1
"01025","1","48-49","74","0","2021","A","",8,40,2014606,0,0,971,50470,"",4.22,1.15,1.26,0.00,0.00,1.10,1.10,"",1,14.3,1,2.6,148590,8.0,0,0.0,0,0.0,49,5.3,2521,5.3
"01025","3","48-49","74","0","2021","A","",3,55,902277,0,0,317,16505,"",16.05,3.47,1.22,0.00,0.00,0.35,0.35,"",0,0.0,-2,-3.5,2625,0.3,0,0.0,0,0.0,11,3.6,582,3.7
"01025","5","48-49","74","0","2021","A","",30,163,9116692,1675637,20914,1074,55873,"",1.61,0.49,0.69,0.49,0.42,1.41,1.42,"",3,11.1,-19,-10.4,-484289,-5.0,-184566,-9.9,2037,10.8,60,5.9,3145,6.0
"01027","1","48-49","74","0","2021","A","",4,26,1181828,0,0,869,45165,"",6.37,1.42,1.61,0.00,0.00,1.12,1.12,"",0,0.0,0,0.0,2681,0.2,0,0.0,0,0.0,-3,-0.3,-187,-0.4
"01027","5","48-49","74","0","2021","A","",12,32,1439202,360924,4285,860,44742,"",1.94,0.18,0.24,0.19,0.15,1.29,1.29,"",2,20.0,-8,-20.0,-321948,-18.3,-89614,-19.9,1197,38.8,17,2.0,896,2.0
"01029","1","48-49","74","0","2021","A","",5,26,1257822,0,0,927,48223,"",7.30,2.71,2.56,0.00,0.00,0.94,0.94,"",0,0.0,-1,-3.7,48261,4.0,0,0.0,0,0.0,63,7.3,3286,7.3
"01029","5","48-49","74","0","2021","A","N",9,0,0,0,0,0,0,"N",1.34,0,0,0,0,0,0,"N",2,28.6,0,0,0,0,0,0,0,0,0,0,0,0
"01031","1","48-49","74","0","2021","A","",5,73,3962234,0,0,1050,54589,"",1.62,1.03,1.39,0.00,0.00,1.35,1.35,"",0,0.0,3,4.3,-54810,-1.4,0,0.0,0,0.0,-48,-4.4,-2525,-4.4
"01031","3","48-49","74","0","2021","A","N",3,0,0,0,0,0,0,"N",9.86,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01031","5","48-49","74","0","2021","A","",26,199,8999443,2173123,37983,870,45242,"",0.86,0.29,0.38,0.28,0.33,1.31,1.31,"",0,0.0,13,7.0,995298,12.4,100992,4.9,18576,95.7,44,5.3,2305,5.4
"01033","1","48-49","74","0","2021","A","",5,86,5132831,0,0,1148,59684,"",1.30,0.85,1.00,0.00,0.00,1.17,1.17,"",0,0.0,-2,-2.3,176882,3.6,0,0.0,0,0.0,70,6.5,3632,6.5
"01033","5","48-49","74","0","2021","A","N",45,0,0,0,0,0,0,"N",1.19,0,0,0,0,0,0,"N",-2,-4.3,0,0,0,0,0,0,0,0,0,0,0,0
"01035","1","48-49","74","0","2021","A","",3,18,985874,0,0,1048,54518,"",4.18,1.29,1.68,0.00,0.00,1.30,1.30,"",0,0.0,-2,-10.0,-28521,-2.8,0,0.0,0,0.0,69,7.0,3586,7.0
"01035","3","48-49","74","0","2021","A","N",1,0,0,0,0,0,0,"N",14.14,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01035","5","48-49","74","0","2021","A","",14,509,23992124,6528976,78913,907,47144,"",1.98,3.79,4.96,4.53,3.46,1.31,1.31,"",1,7.7,-8,-1.5,1164441,5.1,911869,16.2,37901,92.4,58,6.8,3018,6.8
"01037","1","48-49","74","0","2021","A","",5,16,813701,0,0,994,51664,"",12.53,2.82,3.38,0.00,0.00,1.22,1.22,"",0,0.0,-1,-5.9,3140,0.4,0,0.0,0,0.0,68,7.3,3512,7.3
"01037","3","48-49","74","0","2021","A","N",1,0,0,0,0,0,0,"N",25.42,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01037","5","48-49","74","0","2021","A","N",4,0,0,0,0,0,0,"N",1.02,0,0,0,0,0,0,"N",-1,-20.0,0,0,0,0,0,0,0,0,0,0,0,0
"01039","1","48-49","74","0","2021","A","",8,71,3721602,0,0,1010,52540,"",3.06,1.39,1.76,0.00,0.00,1.27,1.27,"",0,0.0,1,1.4,231157,6.6,0,0.0,0,0.0,50,5.2,2617,5.2
"01039","3","48-49","74","0","2021","A","N",1,0,0,0,0,0,0,"N",3.88,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01039","5","48-49","74","0","2021","A","",33,340,15769681,3432182,46419,893,46450,"",1.28,0.69,0.90,0.68,0.52,1.31,1.31,"",1,3.1,1,0.3,721575,4.8,301307,9.6,17852,62.5,39,4.6,2017,4.5
"01041","1","48-49","74","0","2021","A","",7,35,1572786,0,0,877,45588,"",9.08,2.43,2.65,0.00,0.00,1.10,1.10,"",0,0.0,0,0.0,67499,4.5,0,0.0,0,0.0,56,6.8,2885,6.8
"01041","5","48-49","74","0","2021","A","N",19,0,0,0,0,0,0,"N",2.50,0,0,0,0,0,0,"N",2,11.8,0,0,0,0,0,0,0,0,0,0,0,0
"01043","1","48-49","74","0","2021","A","",10,123,7028164,0,0,1099,57140,"",1.89,0.98,1.24,0.00,0.00,1.27,1.27,"",0,0.0,-2,-1.6,224259,3.3,0,0.0,0,0.0,55,5.3,2854,5.3
"01043","3","48-49","74","0","2021","A","N",1,0,0,0,0,0,0,"N",1.92,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01043","5","48-49","74","0","2021","A","",91,2317,122901131,32156500,430980,1020,53053,"",1.75,1.92,2.63,2.42,2.20,1.37,1.37,"",6,7.1,236,11.3,17261782,16.3,403947,1.3,188451,77.7,44,4.5,2291,4.5
"01045","1","48-49","74","0","2021","A","",8,83,4393446,0,0,1013,52669,"",3.17,1.11,1.01,0.00,0.00,0.91,0.91,"",0,0.0,4,5.1,195760,4.7,0,0.0,0,0.0,-3,-0.3,-187,-0.4
"01045","3","48-49","74","0","2021","A","",4,108,3138787,0,0,558,29040,"",16.06,3.17,1.57,0.00,0.00,0.49,0.49,"",0,0.0,-1,-0.9,144775,4.8,0,0.0,0,0.0,30,5.7,1593,5.8
"01045","5","48-49","74","0","2021","A","",46,1107,78068131,10437166,148483,1356,70533,"",1.85,1.54,2.18,1.65,1.64,1.41,1.41,"",3,7.0,33,3.1,3944925,5.3,323325,3.2,-11987,-7.5,29,2.2,1528,2.2
"01047","1","48-49","74","0","2021","A","",8,68,3910102,0,0,1114,57927,"",3.38,1.40,1.88,0.00,0.00,1.35,1.35,"",0,0.0,-2,-2.9,196193,5.3,0,0.0,0,0.0,94,9.2,4871,9.2
"01047","3","48-49","74","0","2021","A","N",1,0,0,0,0,0,0,"N",4.29,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01047","5","48-49","74","0","2021","A","",24,127,5994155,1453116,26967,905,47075,"",1.03,0.27,0.35,0.31,0.30,1.28,1.28,"",2,9.1,42,49.4,1958374,48.5,531814,57.7,16840,166.3,-11,-1.2,-545,-1.1
"01049","1","48-49","74","0","2021","A","",12,115,6119307,0,0,1020,53019,"",3.40,1.21,1.48,0.00,0.00,1.22,1.22,"",0,0.0,0,0.0,109388,1.8,0,0.0,0,0.0,14,1.4,721,1.4
"01049","3","48-49","74","0","2021","A","N",1,0,0,0,0,0,0,"N",2.88,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01049","5","48-49","74","0","2021","A","",38,1334,59481871,13822787,179564,857,44586,"",1.10,1.46,1.74,1.33,1.18,1.19,1.19,"",-1,-2.6,69,5.5,2078258,3.6,119793,0.9,74737,71.3,-16,-1.8,-789,-1.7
"01051","1","48-49","74","0","2021","A","",8,144,7605597,0,0,1017,52878,"",1.94,1.69,2.26,0.00,0.00,1.34,1.34,"",0,0.0,4,2.9,385357,5.3,0,0.0,0,0.0,28,2.8,1458,2.8
"01051","3","48-49","74","0","2021","A","N",2,0,0,0,0,0,0,"N",4.92,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01051","5","48-49","74","0","2021","A","",45,158,9173005,1504556,25332,1114,57935,"",1.11,0.19,0.33,0.18,0.21,1.71,1.71,"",2,4.7,2,1.3,-415528,-4.3,-89714,-5.6,9722,62.3,-71,-6.0,-3662,-5.9
"01053","1","48-49","74","0","2021","A","",3,48,2800199,0,0,1128,58643,"",1.28,0.92,1.17,0.00,0.00,1.29,1.29,"",0,0.0,1,2.1,115995,4.3,0,0.0,0,0.0,32,2.9,1633,2.9
"01053","3","48-49","74","0","2021","A","N",2,0,0,0,0,0,0,"N",8.64,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01053","5","48-49","74","0","2021","A","",20,214,10961843,2467258,36660,984,51184,"",0.87,0.42,0.56,0.49,0.50,1.31,1.31,"",0,0.0,-21,-8.9,-1743219,-13.7,-42537,-1.7,18789,105.1,-57,-5.5,-2938,-5.4
"01055","1","48-49","74","0","2021","A","",8,157,10830054,0,0,1325,68908,"",1.35,1.15,1.91,0.00,0.00,1.65,1.65,"",0,0.0,-5,-3.1,473901,4.6,0,0.0,0,0.0,94,7.6,4882,7.6
"01055","3","48-49","74","0","2021","A","N",2,0,0,0,0,0,0,"N",3.42,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01055","5","48-49","74","0","2021","A","",59,798,41573229,8575309,132217,1002,52080,"",1.01,0.61,0.88,0.58,0.56,1.46,1.46,"",6,11.3,-14,-1.7,1627924,4.1,324557,3.9,14310,12.1,56,5.9,2912,5.9
"01057","1","48-49","74","0","2021","A","",5,33,1576911,0,0,917,47665,"",5.27,1.91,2.45,0.00,0.00,1.28,1.28,"",0,0.0,2,6.5,92726,6.2,0,0.0,0,0.0,4,0.4,171,0.4
"01057","3","48-49","74","0","2021","A","N",1,0,0,0,0,0,0,"N",10.69,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01057","5","48-49","74","0","2021","A","",17,37,1721185,343913,6195,897,46624,"",1.82,0.22,0.32,0.22,0.23,1.46,1.46,"N",-4,-19.0,0,0,0,0,0,0,0,0,0,0,0,0
"01059","1","48-49","74","0","2021","A","",6,55,2757801,0,0,973,50602,"",3.64,1.19,1.45,0.00,0.00,1.23,1.23,"",0,0.0,0,0.0,110799,4.2,0,0.0,0,0.0,49,5.3,2548,5.3
"01059","3","48-49","74","0","2021","A","N",1,0,0,0,0,0,0,"N",6.15,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01059","5","48-49","74","0","2021","A","",32,196,7608309,1923110,27900,746,38818,"",1.97,0.44,0.48,0.40,0.38,1.10,1.10,"",0,0.0,-4,-2.0,34920,0.5,-69584,-3.5,8126,41.1,17,2.3,904,2.4
"01061","1","48-49","74","0","2021","A","",8,49,2295267,0,0,902,46922,"",5.44,2.23,2.85,0.00,0.00,1.28,1.28,"",0,0.0,-1,-2.0,-73846,-3.1,0,0.0,0,0.0,-17,-1.8,-858,-1.8
"01061","3","48-49","74","0","2021","A","N",1,0,0,0,0,0,0,"N",6.90,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01061","5","48-49","74","0","2021","A","N",20,0,0,0,0,0,0,"N",1.38,0,0,0,0,0,0,"N",-1,-4.8,0,0,0,0,0,0,0,0,0,0,0,0
"01063","1","48-49","74","0","2021","A","",5,18,865621,0,0,908,47216,"",10.97,2.33,2.87,0.00,0.00,1.21,1.21,"",0,0.0,-1,-5.3,72236,9.1,0,0.0,0,0.0,119,15.1,6179,15.1
"01063","3","48-49","74","0","2021","A","N",1,0,0,0,0,0,0,"N",22.26,0,0,0,0,0,0,"N",-1,-50.0,0,0,0,0,0,0,0,0,0,0,0,0
"01063","5","48-49","74","0","2021","A","",5,12,742845,114118,4312,1216,63221,"",1.12,0.16,0.30,0.16,0.27,1.89,1.89,"",0,0.0,0,0.0,46439,6.7,-7039,-5.8,916,27.0,100,9.0,5187,8.9
"01065","1","48-49","74","0","2021","A","",6,29,1467684,0,0,968,50321,"",7.44,2.66,3.14,0.00,0.00,1.17,1.17,"",0,0.0,-1,-3.3,4776,0.3,0,0.0,0,0.0,28,3.0,1422,2.9
"01065","3","48-49","74","0","2021","A","N",1,0,0,0,0,0,0,"N",12.58,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01065","5","48-49","74","0","2021","A","",16,31,1552774,301961,5189,961,49955,"",2.02,0.30,0.40,0.33,0.39,1.36,1.36,"",0,0.0,2,6.9,175013,12.7,-2124,-0.7,1490,40.3,37,4.0,1894,3.9
"01067","1","48-49","74","0","2021","A","",4,36,1706773,0,0,901,46868,"",4.05,2.32,2.24,0.00,0.00,0.95,0.95,"",0,0.0,1,2.9,61695,3.8,0,0.0,0,0.0,-9,-1.0,-472,-1.0
"01067","3","48-49","74","0","2021","A","N",1,0,0,0,0,0,0,"N",10.28,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01067","5","48-49","74","0","2021","A","",23,272,15919190,2738882,38676,1125,58509,"",2.37,1.82,2.53,1.75,1.90,1.39,1.39,"",2,9.5,12,4.6,1525439,10.6,51101,1.9,15799,69.1,62,5.8,3237,5.9
"01069","1","48-49","74","0","2021","A","",11,153,8948592,0,0,1127,58583,"",1.27,0.74,0.89,0.00,0.00,1.21,1.21,"",0,0.0,2,1.3,236613,2.7,0,0.0,0,0.0,19,1.7,951,1.7
"01069","3","48-49","74","0","2021","A","N",1,0,0,0,0,0,0,"N",1.17,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01069","5","48-49","74","0","2021","A","N",102,0,0,0,0,0,0,"N",1.20,0,0,0,0,0,0,"N",13,14.6,0,0,0,0,0,0,0,0,0,0,0,0
"01071","1","48-49","74","0","2021","A","",14,79,4280117,0,0,1038,53951,"",4.89,1.22,1.53,0.00,0.00,1.25,1.25,"",0,0.0,2,2.6,108831,2.6,0,0.0,0,0.0,-3,-0.3,-163,-0.3
"01071","3","48-49","74","0","2021","A","N",1,0,0,0,0,0,0,"N",3.54,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01071","5","48-49","74","0","2021","A","N",44,0,0,0,0,0,0,"N",1.56,0,0,0,0,0,0,"N",3,7.3,0,0,0,0,0,0,0,0,0,0,0,0
"01073","1","48-49","74","0","2021","A","",48,1998,138270196,0,0,1331,69196,"",0.88,1.34,1.46,0.00,0.00,1.10,1.10,"",0,0.0,99,5.2,7535157,5.8,0,0.0,0,0.0,7,0.5,367,0.5
"01073","3","48-49","74","0","2021","A","",12,815,32198937,129058,1485,760,39508,"",2.22,1.19,0.74,0.19,0.27,0.62,0.62,"",0,0.0,-40,-4.7,-199807,-0.6,45190,53.9,991,200.6,31,4.3,1615,4.3
"01073","5","48-49","74","0","2021","A","",567,17412,867421205,209108794,2778041,958,49818,"",1.05,1.21,1.11,1.34,1.20,0.92,0.92,"",47,9.0,5091,41.3,172002458,24.7,65393673,45.5,1539338,124.3,-127,-11.7,-6626,-11.7
"01075","1","48-49","74","0","2021","A","",6,35,1522251,0,0,842,43806,"",7.70,2.45,2.44,0.00,0.00,1.01,1.01,"",0,0.0,2,6.1,22500,1.5,0,0.0,0,0.0,-23,-2.7,-1187,-2.6
"01075","3","48-49","74","0","2021","A","N",1,0,0,0,0,0,0,"N",13.02,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01075","5","48-49","74","0","2021","A","",17,179,8933801,1807397,23667,962,50049,"",2.22,1.30,1.73,1.28,1.14,1.34,1.34,"",-2,-10.5,-5,-2.7,91110,1.0,-71897,-3.8,8817,59.4,38,4.1,1991,4.1
"01077","1","48-49","74","0","2021","A","",8,146,9081429,0,0,1193,62025,"",1.36,1.17,1.79,0.00,0.00,1.52,1.52,"",0,0.0,-6,-3.9,751098,9.0,0,0.0,0,0.0,140,13.3,7280,13.3
"01077","3","48-49","74","0","2021","A","N",1,0,0,0,0,0,0,"N",1.72,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01077","5","48-49","74","0","2021","A","N",39,0,0,0,0,0,0,"N",0.67,0,0,0,0,0,0,"N",1,2.6,0,0,0,0,0,0,0,0,0,0,0,0
"01079","1","48-49","74","0","2021","A","",5,42,2342205,0,0,1066,55437,"",3.72,1.96,2.64,0.00,0.00,1.34,1.34,"",0,0.0,-1,-2.3,175235,8.1,0,0.0,0,0.0,87,8.9,4549,8.9
"01079","3","48-49","74","0","2021","A","N",1,0,0,0,0,0,0,"N",7.55,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01079","5","48-49","74","0","2021","A","",15,75,3347520,865204,20059,861,44783,"",1.14,0.36,0.46,0.46,0.70,1.26,1.26,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01081","1","48-49","74","0","2021","A","",6,177,11810835,0,0,1281,66634,"",0.61,0.69,1.01,0.00,0.00,1.46,1.46,"",0,0.0,2,1.1,947667,8.7,0,0.0,0,0.0,90,7.6,4706,7.6
"01081","3","48-49","74","0","2021","A","N",2,0,0,0,0,0,0,"N",2.08,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01081","5","48-49","74","0","2021","A","",102,3364,153745989,39936743,592122,879,45699,"",1.06,1.37,1.59,1.66,1.64,1.16,1.16,"",12,13.3,443,15.2,25320845,19.7,5264191,15.2,271321,84.6,33,3.9,1727,3.9
"01083","1","48-49","74","0","2021","A","",5,89,5740843,0,0,1244,64686,"",1.14,0.80,0.96,0.00,0.00,1.20,1.20,"",0,0.0,-4,-4.3,385662,7.2,0,0.0,0,0.0,132,11.9,6844,11.8
